name,league,position,minutes_played,goals,assists,expected_goals,goals_per90,assists_per90,goals_minus_xg
Gaëtan Perrin,Ligue 1,M,263,1,0,0.417,0.34220532319391633,0.0,0.583
Chancel Mbemba,Ligue 1,D,862,0,0,0.4318,0.0,0.0,-0.4318
Calvin Verdonk,Ligue 1,D,557,0,0,0.0467,0.0,0.0,-0.0467
Aïssa Mandi,Ligue 1,D,1625,1,0,1.0056,0.055384615384615386,0.0,-0.005600000000000049
Alexsandro Ribeiro,Ligue 1,D,507,0,0,0.3651,0.0,0.0,-0.3651
Thomas Meunier,Ligue 1,D,1208,0,1,0.7852,0.0,0.07450331125827815,-0.7852
Nathan Ngoy,Ligue 1,D,1692,1,1,0.9301,0.05319148936170213,0.05319148936170213,0.06989999999999996
Tiago Santos,Ligue 1,D,694,0,0,0.3393,0.0,0.0,-0.3393
Romain Perraud,Ligue 1,D,1665,2,3,1.5917,0.1081081081081081,0.16216216216216217,0.4083000000000001
Ousmane Touré,Ligue 1,D,52,0,0,,0.0,0.0,
Maxima Goffi,Ligue 1,D,38,0,0,,0.0,0.0,
Berke Özer,Ligue 1,G,2070,0,1,,0.0,0.043478260869565216,
Arnaud Bodart,Ligue 1,G,180,0,0,,0.0,0.0,
Ansu Fati,Ligue 1,F,645,8,0,8.2096,1.1162790697674418,0.0,-0.2096
Folarin Balogun,Ligue 1,F,1488,7,4,7.4574,0.42338709677419356,0.24193548387096775,-0.4573999999999998
Mika Biereth,Ligue 1,F,998,2,2,3.3054,0.18036072144288576,0.18036072144288576,-1.3054000000000001
Paris Brunner,Ligue 1,F,113,0,0,0.1314,0.0,0.0,-0.1314
Paul Pogba,Ligue 1,M,43,0,0,,0.0,0.0,
Simon Adingra,Ligue 1,M,287,3,0,1.0861,0.9407665505226481,0.0,1.9139
Lamine Camara,Ligue 1,M,1208,0,3,1.1423,0.0,0.22350993377483444,-1.1423
Krépin Diatta,Ligue 1,M,852,0,1,0.6282,0.0,0.1056338028169014,-0.6282
Aleksandr Golovin,Ligue 1,M,1259,3,5,2.601,0.21445591739475775,0.35742652899126287,0.399
Takumi Minamino,Ligue 1,M,961,3,2,3.1756,0.2809573361082206,0.18730489073881376,-0.1756000000000002
Maghnes Akliouche,Ligue 1,M,1738,5,3,5.086,0.25891829689298046,0.15535097813578824,-0.0860000000000003
Denis Zakaria,Ligue 1,M,1223,2,1,1.2897,0.1471790678659035,0.07358953393295176,0.7102999999999999
Mamadou Coulibaly,Ligue 1,M,1070,3,2,1.3123,0.2523364485981308,0.16822429906542058,1.6877
Aladji Bamba,Ligue 1,M,409,0,0,,0.0,0.0,
Stanis Idumbo Muzambo,Ligue 1,M,164,1,1,0.5635,0.5487804878048781,0.5487804878048781,0.4365
Samuel Nibombe,Ligue 1,M,1,0,0,,0.0,0.0,
Vanderson,Ligue 1,D,613,0,2,0.1146,0.0,0.2936378466557912,-0.1146
Mohammed Salisu,Ligue 1,D,1080,1,0,0.7704,0.08333333333333334,0.0,0.22960000000000003
Eric Dier,Ligue 1,D,672,1,0,0.4895,0.13392857142857142,0.0,0.5105
Caio Henrique,Ligue 1,D,1527,0,1,0.2463,0.0,0.05893909626719057,-0.2463
Thilo Kehrer,Ligue 1,D,1648,0,0,1.5984,0.0,0.0,-1.5984
Wout Faes,Ligue 1,D,479,0,0,0.3211,0.0,0.0,-0.3211
Jordan Teze,Ligue 1,D,1782,0,0,0.37,0.0,0.0,-0.37
Christian Mawissa,Ligue 1,D,614,0,0,,0.0,0.0,
Kassoum Ouattara,Ligue 1,D,972,0,3,0.9245,0.0,0.2777777777777778,-0.9245
Lukáš Hrádecký,Ligue 1,G,631,0,0,,0.0,0.0,
Philipp Köhn,Ligue 1,G,1619,0,0,,0.0,0.0,
Joaquin Panichelli,Ligue 1,F,2060,14,1,13.1386,0.6116504854368932,0.043689320388349516,0.8613999999999997
Emmanuel Emegha,Ligue 1,F,414,4,2,3.6006,0.8695652173913043,0.43478260869565216,0.3994
David Datro Fofana,Ligue 1,F,79,0,0,0.4272,0.0,0.0,-0.4272
Martial Godo,Ligue 1,F,1053,7,1,5.9486,0.5982905982905983,0.08547008547008547,1.0514000000000001
Samuel Amo-Ameyaw,Ligue 1,F,589,1,1,0.4782,0.15280135823429541,0.15280135823429541,0.5218
Julio Enciso,Ligue 1,M,1322,1,2,4.4076,0.0680786686838124,0.1361573373676248,-3.4076000000000004
Valentín Barco,Ligue 1,M,1810,1,4,1.4663,0.04972375690607735,0.1988950276243094,-0.46629999999999994
Gessime Yassine,Ligue 1,M,80,0,0,0.0267,0.0,0.0,-0.0267
Diego Moreira,Ligue 1,M,1838,3,4,1.4583,0.14689880304678998,0.19586507072905332,1.5417
Maxi Oyedele,Ligue 1,M,13,0,0,,0.0,0.0,
Mathis Amougou,Ligue 1,M,267,0,0,0.1748,0.0,0.0,-0.1748
Samir El Mourabet,Ligue 1,M,1640,0,1,0.2724,0.0,0.054878048780487805,-0.2724
Sebastian Nanasi,Ligue 1,M,420,3,1,1.74,0.6428571428571428,0.2142857142857143,1.26
Abdoul Ouattara,Ligue 1,M,1319,2,0,1.7985,0.13646702047005307,0.0,0.2015
Rafael Luis,Ligue 1,M,270,0,0,0.0582,0.0,0.0,-0.0582
Junior Mwanga,Ligue 1,M,1476,1,1,1.2026,0.06097560975609756,0.06097560975609756,-0.2025999999999999
Aarón Anselmino,Ligue 1,D,11,0,0,,0.0,0.0,
Ben Chilwell,Ligue 1,D,1454,0,2,0.3165,0.0,0.12379642365887208,-0.3165
Guéla Doué,Ligue 1,D,1523,2,5,1.842,0.11818778726198292,0.29546946815495734,0.15799999999999992
Lucas Høgsberg,Ligue 1,D,1252,0,0,0.2514,0.0,0.0,-0.2514
Ismael Doukouré,Ligue 1,D,1580,0,1,0.4164,0.0,0.056962025316455694,-0.4164
Andrew Omobamidele,Ligue 1,D,875,0,0,0.2126,0.0,0.0,-0.2126
Mike Penders,Ligue 1,G,2160,0,0,,0.0,0.0,
Karl-Johan Johnsson,Ligue 1,G,90,0,0,,0.0,0.0,
Ludovic Ajorque,Ligue 1,F,2103,7,7,7.5183,0.2995720399429387,0.2995720399429387,-0.5183
Mama Baldé,Ligue 1,F,635,2,2,2.6213,0.28346456692913385,0.28346456692913385,-0.6213000000000002
Remy Labeau Lascary,Ligue 1,F,767,4,1,3.3704,0.469361147327249,0.11734028683181225,0.6295999999999999
Serigne Diop,Ligue 1,F,26,0,0,0.1321,0.0,0.0,-0.1321
Kamory Doumbia,Ligue 1,M,1438,5,3,4.2674,0.31293463143254524,0.18776077885952713,0.7325999999999997
Junior Dina Ebimbe,Ligue 1,M,654,2,0,1.9081,0.27522935779816515,0.0,0.09190000000000009
Pathé Mboup,Ligue 1,M,875,1,0,2.656,0.10285714285714287,0.0,-1.6560000000000001
Hamidou Makalou,Ligue 1,M,183,0,0,0.0329,0.0,0.0,-0.0329
Romain Del Castillo,Ligue 1,M,1901,8,2,7.3848,0.3787480273540242,0.09468700683850605,0.6151999999999997
Joris Chotard,Ligue 1,M,2069,2,0,1.1924,0.08699855002416626,0.0,0.8076000000000001
Lucas Tousart,Ligue 1,M,487,0,0,0.3708,0.0,0.0,-0.3708
Hugo Magnetti,Ligue 1,M,2005,1,1,0.4962,0.04488778054862842,0.04488778054862842,0.5038
Soumaila Coulibaly,Ligue 1,D,1064,0,0,0.3472,0.0,0.0,-0.3472
Daouda Guindo,Ligue 1,D,1117,0,0,0.944,0.0,0.0,-0.944
Luc Zogbé,Ligue 1,D,110,0,0,0.0367,0.0,0.0,-0.0367
Bradley Locko,Ligue 1,D,1190,0,1,0.1242,0.0,0.07563025210084034,-0.1242
Kenny Lala,Ligue 1,D,2139,0,2,0.2472,0.0,0.08415147265077139,-0.2472
Michel Diaz,Ligue 1,D,1114,0,0,0.2193,0.0,0.0,-0.2193
Brendan Chardonnet,Ligue 1,D,2007,0,3,0.4974,0.0,0.13452914798206278,-0.4974
Raphaël Le Guen,Ligue 1,D,11,0,0,,0.0,0.0,
Radosław Majecki,Ligue 1,G,865,0,0,,0.0,0.0,
Grégoire Coudert,Ligue 1,G,1381,0,0,,0.0,0.0,
Ahmadou Bamba Dieng,Ligue 1,F,623,6,1,3.7111,0.8667736757624398,0.14446227929373998,2.2889
Aiyegun Tosin,Ligue 1,F,839,3,0,4.2618,0.3218116805721096,0.0,-1.2618
Mohamed Bamba,Ligue 1,F,685,1,2,2.3767,0.1313868613138686,0.2627737226277372,-1.3767
Sambou Soumano,Ligue 1,F,844,4,2,5.3068,0.4265402843601896,0.2132701421800948,-1.3068
Pablo Pagis,Ligue 1,F,1277,8,1,5.803,0.5638214565387627,0.07047768206734534,2.197
Karim Dermane,Ligue 1,M,1079,1,2,1.119,0.08341056533827618,0.16682113067655235,-0.119
Arthur Avom Ebong,Ligue 1,M,1532,1,1,0.853,0.0587467362924282,0.0587467362924282,0.14700000000000002
Panos Katseris,Ligue 1,M,227,0,0,0.4886,0.0,0.0,-0.4886
Jean-Victor Makengo,Ligue 1,M,1188,3,2,2.2542,0.2272727272727273,0.15151515151515152,0.7458
Laurent Abergel,Ligue 1,M,1987,1,0,0.7317,0.04529441368897836,0.0,0.2683
Théo Le Bris,Ligue 1,M,1626,2,2,1.5934,0.11070110701107011,0.11070110701107011,0.4066000000000001
Noah Cadiou,Ligue 1,M,1071,1,1,0.7356,0.08403361344537816,0.08403361344537816,0.26439999999999997
Daniel Semedo,Ligue 1,M,10,0,0,,0.0,0.0,
Arsène Kouassi,Ligue 1,D,1909,2,4,0.4878,0.09429020429544265,0.1885804085908853,1.5122
Montassar Talbi,Ligue 1,D,2160,0,1,0.48,0.0,0.04166666666666667,-0.48
Abdoulaye Faye,Ligue 1,D,664,0,0,0.4779,0.0,0.0,-0.4779
Darlin Yongwa,Ligue 1,D,1105,0,1,0.4079,0.0,0.08144796380090498,-0.4079
Bamo Meïté,Ligue 1,D,1516,0,3,0.6998,0.0,0.17810026385224276,-0.6998
Nathaniel Adjei,Ligue 1,D,226,0,0,,0.0,0.0,
Igor Silva,Ligue 1,D,1198,1,0,0.4315,0.07512520868113523,0.0,0.5685
Yvon Mvogo,Ligue 1,G,1980,0,0,,0.0,0.0,
Bingourou Kamara,Ligue 1,G,270,0,0,,0.0,0.0,
Goduine Koyalipou,Ligue 1,F,422,0,0,1.3387,0.0,0.0,-1.3387
Djibirin Harouna,Ligue 1,F,293,2,1,1.0294,0.6143344709897611,0.30716723549488056,0.9705999999999999
Prosper Peter,Ligue 1,F,943,3,0,3.9702,0.2863202545068929,0.0,-0.9702000000000002
Lanroy Machine,Ligue 1,F,229,0,0,1.0603,0.0,0.0,-1.0603
Haris Belkebla,Ligue 1,M,2090,0,0,0.1977,0.0,0.0,-0.1977
Yassin Belkhdim,Ligue 1,M,1970,2,2,2.0583,0.09137055837563453,0.09137055837563453,-0.05830000000000002
Branco van den Boomen,Ligue 1,M,449,0,1,0.3247,0.0,0.20044543429844097,-0.3247
Amine Sbai,Ligue 1,M,1184,2,1,1.7102,0.15202702702702703,0.07601351351351351,0.28980000000000006
Louis Mouton,Ligue 1,M,1634,2,1,2.5309,0.11015911872705017,0.055079559363525085,-0.5308999999999999
Pierrick Capelle,Ligue 1,M,176,0,0,0.0495,0.0,0.0,-0.0495
Carlens Arcus,Ligue 1,D,1994,0,3,0.2864,0.0,0.13540621865596789,-0.2864
Ousmane Camara,Ligue 1,D,2044,1,0,0.2233,0.04403131115459882,0.0,0.7767
Jacques Ekomié,Ligue 1,D,1675,0,0,0.9499,0.0,0.0,-0.9499
Lilian Raolisoa,Ligue 1,D,1260,2,1,0.6898,0.14285714285714285,0.07142857142857142,1.3102
Jordan Lefort,Ligue 1,D,2250,0,2,0.399,0.0,0.08,-0.399
Abdoulaye Bamba,Ligue 1,D,100,0,0,0.0176,0.0,0.0,-0.0176
Marius Courcoul,Ligue 1,D,353,0,0,0.0694,0.0,0.0,-0.0694
Emmanuel Biumla,Ligue 1,D,174,0,0,,0.0,0.0,
Florent Hanin,Ligue 1,D,622,0,0,0.0263,0.0,0.0,-0.0263
Marius Louer,Ligue 1,D,31,0,0,,0.0,0.0,
Hervé Koffi,Ligue 1,G,1980,0,0,,0.0,0.0,
Oumar Pona,Ligue 1,G,90,0,0,,0.0,0.0,
Melvin Zinga,Ligue 1,G,180,0,0,,0.0,0.0,
Frank Magri,Ligue 1,F,1264,5,1,4.3925,0.3560126582278481,0.07120253164556962,0.6074999999999999
Yann Gboho,Ligue 1,F,2074,6,2,4.7255,0.2603664416586307,0.08678881388621022,1.2744999999999997
Santiago Hidalgo,Ligue 1,F,872,4,3,2.0387,0.41284403669724773,0.3096330275229358,1.9613
Emersonn,Ligue 1,F,1162,3,2,5.7357,0.2323580034423408,0.1549053356282272,-2.7356999999999996
Jacen Russell-Rowe,Ligue 1,F,91,0,0,0.3596,0.0,0.0,-0.3596
Julian Vignolo,Ligue 1,F,206,2,0,1.4376,0.8737864077669902,0.0,0.5624
Pape Diop,Ligue 1,M,692,1,1,0.9549,0.13005780346820808,0.13005780346820808,0.04510000000000003
Abu Francis,Ligue 1,M,532,0,0,0.1324,0.0,0.0,-0.1324
Cristian Cásseres Jr.,Ligue 1,M,1876,1,0,1.6685,0.04797441364605544,0.0,-0.6685000000000001
Rafik Messali,Ligue 1,M,500,0,0,,0.0,0.0,
Aron Dønnum,Ligue 1,M,1771,3,3,4.3087,0.15245623941276115,0.15245623941276115,-1.3087
Mario Sauer,Ligue 1,M,597,0,0,0.2986,0.0,0.0,-0.2986
Dayann Methalie,Ligue 1,M,1473,0,0,0.5526,0.0,0.0,-0.5526
Alexis Vossah,Ligue 1,M,700,1,1,0.5613,0.12857142857142856,0.12857142857142856,0.4387
Warren Kamanzi,Ligue 1,M,563,0,0,0.4631,0.0,0.0,-0.4631
Charlie Cresswell,Ligue 1,D,2160,3,2,2.7842,0.125,0.08333333333333334,0.2158000000000002
Mark McKenzie,Ligue 1,D,1817,0,2,0.3152,0.0,0.09906439185470556,-0.3152
Djibril Sidibé,Ligue 1,D,1804,3,3,2.4529,0.14966740576496673,0.14966740576496673,0.5470999999999999
Rasmus Nicolaisen,Ligue 1,D,1848,0,0,0.6538,0.0,0.0,-0.6538
Seny Koumbassa,Ligue 1,D,66,0,0,,0.0,0.0,
Guillaume Restes,Ligue 1,G,2250,0,0,,0.0,0.0,
Ciro Immobile,Ligue 1,F,320,0,0,0.3819,0.0,0.0,-0.3819
Moses Simon,Ligue 1,F,1474,3,2,2.2577,0.18317503392130258,0.12211668928086837,0.7423000000000002
Jean-Philippe Krasso,Ligue 1,F,1073,2,2,3.3939,0.16775396085740912,0.16775396085740912,-1.3939
Luca Koleosho,Ligue 1,F,209,1,0,0.7438,0.43062200956937796,0.0,0.2562
Jonathan Ikoné,Ligue 1,F,583,1,0,1.0102,0.15437392795883362,0.0,-0.010199999999999987
Willem Geubbels,Ligue 1,F,703,3,0,4.3777,0.38406827880512096,0.0,-1.3777
Alimami Gory,Ligue 1,F,726,1,1,1.0988,0.12396694214876033,0.12396694214876033,-0.0988
Pierre-Yves Hamel,Ligue 1,F,79,0,0,,0.0,0.0,
Julien López,Ligue 1,F,50,0,0,,0.0,0.0,
Ilan Kebbal,Ligue 1,M,1966,8,4,5.6349,0.3662258392675483,0.18311291963377416,2.3651
Marshall Munetsi,Ligue 1,M,429,3,0,2.8032,0.6293706293706294,0.0,0.19680000000000009
Maxime López,Ligue 1,M,1686,0,3,0.3257,0.0,0.16014234875444838,-0.3257
Pierre Lees Melou,Ligue 1,M,1348,1,1,1.1111,0.06676557863501484,0.06676557863501484,-0.11109999999999998
Rudy Matondo,Ligue 1,M,811,0,0,0.2211,0.0,0.0,-0.2211
Adama Camara,Ligue 1,M,1650,1,0,1.7831,0.05454545454545454,0.0,-0.7830999999999999
Mathieu Cafaro,Ligue 1,M,150,0,0,0.2832,0.0,0.0,-0.2832
Vincent Marchetti,Ligue 1,M,775,2,0,2.1209,0.23225806451612904,0.0,-0.12089999999999979
Samir Sophian Chergui,Ligue 1,D,974,1,0,1.5604,0.09240246406570843,0.0,-0.5604
Hamari Traoré,Ligue 1,D,863,0,1,0.1752,0.0,0.10428736964078794,-0.1752
Moustapha Mbow,Ligue 1,D,2086,0,1,0.5106,0.0,0.04314477468839885,-0.5106
Otávio,Ligue 1,D,1724,0,0,0.26,0.0,0.0,-0.26
Diego Coppola,Ligue 1,D,360,0,0,,0.0,0.0,
Nhoa Sangui,Ligue 1,D,1114,0,0,0.1365,0.0,0.0,-0.1365
Thibault De Smet,Ligue 1,D,1059,0,1,0.1887,0.0,0.08498583569405099,-0.1887
Tuomas Ollila,Ligue 1,D,312,0,0,0.0721,0.0,0.0,-0.0721
Timothée Kolodziejczak,Ligue 1,D,674,0,0,0.1181,0.0,0.0,-0.1181
Kevin Trapp,Ligue 1,G,1260,0,0,,0.0,0.0,
Obed Nkambadio,Ligue 1,G,990,0,0,,0.0,0.0,
Mbwana Ally Samatta,Ligue 1,F,940,0,0,2.3199,0.0,0.0,-2.3199
Sofiane Boufal,Ligue 1,F,464,0,2,0.2674,0.0,0.3879310344827586,-0.2674
Issa Soumaré,Ligue 1,F,2139,6,2,10.9913,0.25245441795231416,0.08415147265077139,-4.991300000000001
Felix Mambimbi,Ligue 1,F,506,1,0,0.6605,0.17786561264822134,0.0,0.3395
Godson Kyeremeh,Ligue 1,F,361,0,1,0.422,0.0,0.24930747922437674,-0.422
Kenny Quetant,Ligue 1,F,377,1,0,0.7462,0.23872679045092837,0.0,0.2538
Noam Obougou Jacquet,Ligue 1,F,99,1,0,0.1253,0.9090909090909092,0.0,0.8747
Abdoulaye Touré,Ligue 1,M,741,2,0,1.5,0.242914979757085,0.0,0.5
Yassine Kechta,Ligue 1,M,1063,1,1,1.4495,0.08466603951081844,0.08466603951081844,-0.4495
Rassoul Ndiaye,Ligue 1,M,1899,3,3,2.4136,0.14218009478672985,0.14218009478672985,0.5863999999999998
Fodé Doucouré,Ligue 1,M,825,2,1,1.4719,0.21818181818181817,0.10909090909090909,0.5281
Lucas Gourna-Douath,Ligue 1,M,624,0,0,0.1,0.0,0.0,-0.1
Reda Khadra,Ligue 1,M,208,0,0,0.2128,0.0,0.0,-0.2128
Simon Ebonog,Ligue 1,M,1319,0,0,1.0877,0.0,0.0,-1.0877
Daren Nbenbege Mosengo,Ligue 1,M,108,0,0,,0.0,0.0,
Loic Négo,Ligue 1,D,1847,0,0,0.5156,0.0,0.0,-0.5156
Arouna Sangante,Ligue 1,D,1719,1,1,0.3711,0.05235602094240838,0.05235602094240838,0.6289
Ayumu Seko,Ligue 1,D,1905,0,0,0.988,0.0,0.0,-0.988
Timothee Pembele,Ligue 1,D,203,0,0,0.0774,0.0,0.0,-0.0774
Yanis Zouaoui,Ligue 1,D,1828,0,1,0.5045,0.0,0.04923413566739606,-0.5045
Étienne Youte Kinkoue,Ligue 1,D,335,0,0,,0.0,0.0,
Gautier Lloris,Ligue 1,D,1770,1,1,0.7613,0.05084745762711865,0.05084745762711865,0.23870000000000002
Stephan Zagadou,Ligue 1,D,439,1,0,0.0722,0.20501138952164008,0.0,0.9278
Lionel M'Pasi,Ligue 1,G,315,0,0,,0.0,0.0,
Mory Diaw,Ligue 1,G,1845,0,1,,0.0,0.04878048780487805,
Paul Argney,Ligue 1,G,90,0,0,,0.0,0.0,
Elye Wahi,Ligue 1,F,375,3,0,1.7585,0.72,0.0,1.2415
Mohamed-Ali Cho,Ligue 1,F,1213,4,3,2.5782,0.2967848309975268,0.2225886232481451,1.4218000000000002
Tiago Gouveia,Ligue 1,F,532,0,0,0.846,0.0,0.0,-0.846
Kevin Carlos Omoruyi,Ligue 1,F,749,0,0,1.7011,0.0,0.0,-1.7011
Isak Jansson,Ligue 1,F,548,1,0,1.5554,0.16423357664233576,0.0,-0.5553999999999999
Zoumana Diallo,Ligue 1,F,9,0,0,,0.0,0.0,
Hicham Boudaoui,Ligue 1,M,1020,1,2,1.4546,0.08823529411764705,0.1764705882352941,-0.4545999999999999
Ali Abdi,Ligue 1,M,890,1,0,0.2945,0.10112359550561799,0.0,0.7055
Sofiane Diop,Ligue 1,M,1615,7,2,5.4695,0.39009287925696595,0.11145510835913314,1.5305
Tanguy Ndombélé,Ligue 1,M,195,0,1,0.4989,0.0,0.46153846153846156,-0.4989
Salis Abdul Samed,Ligue 1,M,670,0,0,,0.0,0.0,
Jonathan Clauss,Ligue 1,M,1830,1,5,0.9066,0.04918032786885246,0.2459016393442623,0.09340000000000004
Charles Vanhoutte,Ligue 1,M,1549,0,2,0.1248,0.0,0.11620400258231116,-0.1248
Morgan Sanson,Ligue 1,M,1171,0,2,2.1561,0.0,0.1537147736976943,-2.1561
Tom Louchet,Ligue 1,M,1107,3,2,2.9586,0.24390243902439024,0.16260162601626016,0.04139999999999988
Gabin Bernardeau,Ligue 1,M,100,0,0,0.0837,0.0,0.0,-0.0837
Antoine Mendy,Ligue 1,D,1288,0,0,1.1578,0.0,0.0,-1.1578
Abdulay Juma Bah,Ligue 1,D,1376,0,0,0.6539,0.0,0.0,-0.6539
Kojo Peprah Oppong,Ligue 1,D,1888,1,0,1.5942,0.04766949152542373,0.0,-0.5942000000000001
Dante,Ligue 1,D,567,0,0,0.154,0.0,0.0,-0.154
Moise Bombito,Ligue 1,D,146,0,0,,0.0,0.0,
Melvin Bard,Ligue 1,D,1716,1,1,0.4197,0.05244755244755245,0.05244755244755245,0.5803
Yehvann Diouf,Ligue 1,G,1530,0,0,,0.0,0.0,
Maxime Dupé,Ligue 1,G,720,0,0,,0.0,0.0,
Lassine Sinayoko,Ligue 1,F,2075,6,3,7.5929,0.26024096385542167,0.13012048192771083,-1.5929000000000002
Danny Namaso,Ligue 1,F,1805,2,2,4.7813,0.0997229916897507,0.0997229916897507,-2.7813
Sékou Mara,Ligue 1,F,881,0,1,1.9221,0.0,0.1021566401816118,-1.9221
Ryan Rodin,Ligue 1,F,26,0,0,,0.0,0.0,
Josué Casimir,Ligue 1,M,1328,1,0,2.8306,0.06777108433734941,0.0,-1.8306
Oussama El Azzouzi,Ligue 1,M,813,1,0,0.5211,0.11070110701107011,0.0,0.4789
Elisha Owusu,Ligue 1,M,1543,0,0,0.0504,0.0,0.0,-0.0504
Romain Faivre,Ligue 1,M,168,0,0,0.086,0.0,0.0,-0.086
Kévin Danois,Ligue 1,M,2028,2,1,1.5509,0.08875739644970415,0.044378698224852076,0.44910000000000005
Naouirou Ahamada,Ligue 1,M,349,0,0,0.2924,0.0,0.0,-0.2924
Lasso Coulibaly,Ligue 1,M,287,0,0,0.2412,0.0,0.0,-0.2412
Assane Dioussé,Ligue 1,M,234,0,0,0.1216,0.0,0.0,-0.1216
Tidiane Devernois,Ligue 1,M,18,0,0,,0.0,0.0,
Gideon Mensah,Ligue 1,D,1631,0,0,0.0032,0.0,0.0,-0.0032
Francisco Sierralta,Ligue 1,D,862,1,0,1.033,0.10440835266821345,0.0,-0.03299999999999992
Clement Akpa,Ligue 1,D,1725,0,0,0.2071,0.0,0.0,-0.2071
Sinaly Diomandé,Ligue 1,D,1324,1,1,1.2099,0.06797583081570997,0.06797583081570997,-0.20989999999999998
Lamine Sy,Ligue 1,D,1000,0,0,0.713,0.0,0.0,-0.713
Bryan Okoh,Ligue 1,D,370,0,0,0.1651,0.0,0.0,-0.1651
Marvin Senaya,Ligue 1,D,1517,1,0,1.3136,0.05932762030323006,0.0,-0.3136000000000001
Fredrik Oppegård,Ligue 1,D,903,0,0,0.4637,0.0,0.0,-0.4637
Telli Siwe,Ligue 1,D,225,0,0,0.0205,0.0,0.0,-0.0205
Donovan Léon,Ligue 1,G,2026,0,0,,0.0,0.0,
Théo De Percin,Ligue 1,G,226,0,0,,0.0,0.0,
Mostafa Mohamed,Ligue 1,F,999,3,0,2.7015,0.2702702702702703,0.0,0.2985000000000002
Youssef El Arabi,Ligue 1,F,948,3,0,2.5281,0.2848101265822785,0.0,0.4719000000000002
Bahereba Guirassy,Ligue 1,F,779,2,1,1.5922,0.2310654685494223,0.11553273427471115,0.40779999999999994
Matthis Abline,Ligue 1,F,1901,4,2,4.6474,0.1893740136770121,0.09468700683850605,-0.6474000000000002
Amady Camara,Ligue 1,F,168,0,0,0.4256,0.0,0.0,-0.4256
Ignatius Ganago,Ligue 1,F,243,1,0,1.1877,0.3703703703703704,0.0,-0.18769999999999998
Ibrahima Sissoko,Ligue 1,M,256,0,0,0.0744,0.0,0.0,-0.0744
Rémy Cabella,Ligue 1,M,488,1,0,2.0903,0.18442622950819673,0.0,-1.0903
Deiver Machado,Ligue 1,M,755,0,1,0.4809,0.0,0.11920529801324503,-0.4809
Johann Lepenant,Ligue 1,M,1472,0,1,0.5528,0.0,0.06114130434782609,-0.5528
Mohamed Kaba,Ligue 1,M,445,0,1,0.168,0.0,0.20224719101123598,-0.168
Francis Coquelin,Ligue 1,M,432,0,0,0.1064,0.0,0.0,-0.1064
Louis Leroux,Ligue 1,M,1227,1,1,1.4012,0.07334963325183373,0.07334963325183373,-0.4012
Dehmaine Tabibou,Ligue 1,M,1006,0,0,0.9631,0.0,0.0,-0.9631
Bahmed Deuff,Ligue 1,M,228,0,0,0.1927,0.0,0.0,-0.1927
Ali Youssef,Ligue 1,D,528,0,0,0.0837,0.0,0.0,-0.0837
Chidozie Awaziem,Ligue 1,D,1861,1,1,0.5231,0.04836109618484686,0.04836109618484686,0.4769
Abakar Sylla,Ligue 1,D,65,0,0,0.2769,0.0,0.0,-0.2769
Tylel Tati,Ligue 1,D,1595,0,0,0.2698,0.0,0.0,-0.2698
Frédéric Guilbert,Ligue 1,D,15,0,0,,0.0,0.0,
Uroš Radaković,Ligue 1,D,35,0,0,,0.0,0.0,
Kelvin Amian,Ligue 1,D,1871,0,1,0.3935,0.0,0.04810261892036344,-0.3935
Fabien Centonze,Ligue 1,D,704,3,0,1.3,0.38352272727272724,0.0,1.7
Nicolas Cozza,Ligue 1,D,1583,0,0,0.1723,0.0,0.0,-0.1723
Sékou Doucoure,Ligue 1,D,45,0,0,,0.0,0.0,
Anthony Lopes,Ligue 1,G,2159,0,0,0.0845,0.0,0.0,-0.0845
Patrik Carlgren,Ligue 1,G,98,0,0,,0.0,0.0,
Habib Diallo,Ligue 1,F,1555,4,1,6.2092,0.23151125401929262,0.057877813504823156,-2.2092
Ibou Sane,Ligue 1,F,555,1,1,0.3589,0.16216216216216217,0.16216216216216217,0.6411
Lucas Michal,Ligue 1,F,228,0,0,0.0946,0.0,0.0,-0.0946
Giorgi Kvilitaia,Ligue 1,F,125,0,0,0.1112,0.0,0.0,-0.1112
Joel Asoro,Ligue 1,F,233,0,0,0.7218,0.0,0.0,-0.7218
Georgiy Tsitaishvili,Ligue 1,M,1742,2,1,1.1651,0.10332950631458095,0.05166475315729047,0.8349
Boubacar Traoré,Ligue 1,M,1366,1,0,0.9322,0.06588579795021962,0.0,0.06779999999999997
Alpha Touré,Ligue 1,M,1284,0,1,0.9666,0.0,0.07009345794392523,-0.9666
Gauthier Hein,Ligue 1,M,1634,6,4,5.7831,0.33047735618115054,0.22031823745410034,0.21689999999999987
Giorgi Abuashvili,Ligue 1,M,522,1,0,0.462,0.17241379310344826,0.0,0.538
Ismaël Guerti,Ligue 1,M,35,0,0,,0.0,0.0,
Believe Munongo,Ligue 1,M,295,0,0,0.2039,0.0,0.0,-0.2039
Benjamin Stambouli,Ligue 1,M,749,0,0,0.2121,0.0,0.0,-0.2121
Jessy Deminguet,Ligue 1,M,1375,1,0,0.2868,0.06545454545454545,0.0,0.7132000000000001
Fodé Ballo-Touré,Ligue 1,D,835,0,0,0.2213,0.0,0.0,-0.2213
Bouna Sarr,Ligue 1,D,155,0,0,0.0671,0.0,0.0,-0.0671
